id,StartUp,Country,Year,Raised,ESG,E,S,G,Cluster
2501,Cryptopus,Panama,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
2502,x_hainge,Russian Federation,2018,0.0,0.004,0.0,0.004,0.0,"(4, 4)"
2596,Symmetry Fund,Cayman Islands,2018,2640330.0,0.0,0.0,0.0,0.0,"(3, 0)"
2611,VONE,United Kingdom,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
2649,OpenAssets,Russian Federation,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
2669,TokenGo,United Kingdom,2018,3054517.0,0.006,0.0,0.002,0.004,"(3, 0)"
2696,PM7,United Kingdom,2018,14500000.0,0.004,0.0,0.004,0.0,"(0, 2)"
2828,Smart Valley,Russian Federation,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
2847,Cryptectum,Switzerland,2018,0.0,0.006,0.0,0.002,0.004,"(4, 4)"
2854,Milkyway Coin,United States,2018,0.0,0.006,0.0,0.004,0.002,"(4, 4)"
2878,Ellcrys,Nigeria,2018,483558.0,0.004,0.0,0.002,0.002,"(3, 3)"
2934,Hitscoin,Malta,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
2937,Crypto Trust Network,United Kingdom,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
2944,AurumCoin,Luxembourg,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
2954,Exindex,Nigeria,2018,0.0,0.004,0.0,0.0,0.004,"(4, 4)"
3153,TORQ,United States,2018,5500000.0,0.008,0.002,0.0,0.006,"(0, 2)"
3218,RxEAL,Seychelles,2018,2231843.0,0.004,0.0,0.002,0.002,"(3, 1)"
3246,Canabio,United Kingdom,2018,40000000.0,0.002,0.0,0.0,0.002,"(2, 0)"
3466,VeriME,Singapore,2018,21720000.0,0.006,0.0,0.004,0.002,"(0, 2)"
3638,ElectionCoin,United Kingdom,2018,20163.0,0.008,0.0,0.0,0.008,"(3, 2)"
3642,ENS.BID,Taiwan,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
3703,Vestopia,United Arab Emirates,2018,5401552.0,0.002,0.0,0.0,0.002,"(0, 2)"
3738,Moozicore,Poland,2018,212768451.0,0.0,0.0,0.0,0.0,"(2, 0)"
3926,StaticICO,United States,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
4016,Faceter,South Africa,2018,28610400.0,0.002,0.0,0.002,0.0,"(0, 2)"
4127,Adverx,United Arab Emirates,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
4324,Ribbon Coin,"Hong Kong SAR, China",2018,0.0,0.004,0.0,0.0,0.004,"(4, 4)"
4351,BeautiQ,United Kingdom,2018,0.0,0.006,0.0,0.002,0.004,"(4, 4)"
4480,Tuk Tuk Pass,Thailand,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
4503,Bpay,Estonia,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4510,Gas Files,Australia,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
4631,BitRewards,Russian Federation,2018,6715741.0,0.004,0.0,0.002,0.002,"(0, 2)"
4648,Flying Money,"Hong Kong SAR, China",2018,0.0,0.006,0.0,0.004,0.002,"(4, 4)"
4700,DRIVR Network,Estonia,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
4739,EiraCube,Spain,2018,912400.0,0.009,0.0,0.009,0.0,"(1, 1)"
4772,RepuX,Poland,2018,4700000.0,0.002,0.0,0.0,0.002,"(2, 1)"
4812,BioCrypt,United States,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4859,SGPay,Singapore,2018,800000.0,0.004,0.0,0.002,0.002,"(1, 1)"
4891,Investment Platform of Nigeria,Nigeria,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
5075,Cryptyk,United States,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
5164,Open Collectors Network,Romania,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
5214,Lite Eco Ledger Elements,Indonesia,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
5239,Sandblock,France,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
5365,Menuva,Germany,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
5373,MangoStartups,Singapore,2018,0.0,0.006,0.0,0.004,0.002,"(4, 4)"
5406,Shopin,Gibraltar,2018,42546500.0,0.006,0.0,0.004,0.002,"(2, 0)"
5409,MediChain,"Hong Kong SAR, China",2018,19864211.0,0.004,0.0,0.002,0.002,"(0, 2)"
5498,XAOS,United Kingdom,2018,100450.0,0.002,0.0,0.002,0.0,"(2, 2)"
5545,Jointly,Italy,2018,0.0,0.004,0.0,0.0,0.004,"(4, 4)"
5662,EXMO,United Kingdom,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
5709,Dubtokens,Canada,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
5779,Denaro,United Kingdom,2018,13312211.0,0.0,0.0,0.0,0.0,"(0, 2)"
5841,GramGold,United Kingdom,2018,0.0,0.004,0.002,0.0,0.002,"(4, 4)"
5893,GLOBCOIN,Switzerland,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5967,Primestar,Singapore,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
6121,Giftz,United States,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
6130,Boston Coin,United States,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
6136,Volans,Ukraine,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
6154,EQUI,United Kingdom,2018,0.0,0.008,0.0,0.002,0.006,"(4, 4)"
6184,COREX,Singapore,2018,0.0,0.004,0.0,0.0,0.004,"(4, 4)"
6456,PrimeLend,United Arab Emirates,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
6466,Lavenir,United States,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
6498,Noxbox,Belarus,2018,555000.0,0.002,0.0,0.002,0.0,"(3, 3)"
6704,CryoCloudCoin,Bulgaria,2018,0.0,0.004,0.0,0.004,0.0,"(4, 4)"
6725,crypt2pos,Russian Federation,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
6735,Multiversum,Belarus,2018,21721869.0,0.004,0.0,0.002,0.002,"(0, 2)"
6868,Crestonium,Switzerland,2018,176281.0,0.0,0.0,0.0,0.0,"(4, 0)"
6991,Fund Platform,Russian Federation,2018,4432700.0,0.002,0.0,0.0,0.002,"(2, 1)"
7086,Alpha Investing,United States,2018,7209319.0,0.002,0.0,0.002,0.0,"(0, 2)"
7118,Tag World Exchange,Portugal,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
7161,TradeNetCoin,United Kingdom,2018,0.0,0.006,0.0,0.004,0.002,"(4, 4)"
7239,TILX - Magic and Social Services,United States,2018,0.0,0.004,0.0,0.004,0.0,"(4, 4)"
7326,Arcadia,Poland,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
7365,Phi Gold Mining,Germany,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
7397,Clean-SL8,United States,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
7452,Punta Cana Trading,Dominican Republic,2018,0.0,0.006,0.0,0.004,0.002,"(4, 4)"
7455,Bond Film Platform,United States,2018,2300.0,0.004,0.0,0.002,0.002,"(4, 2)"
7610,Konero,Switzerland,2018,0.0,0.006,0.0,0.002,0.004,"(4, 4)"
7759,Apollo Septem,Romania,2018,0.0,0.008,0.0,0.006,0.002,"(4, 4)"
7844,Eligma,Slovenia,2018,11872374.0,0.006,0.0,0.002,0.004,"(0, 2)"
8075,Remittance Gateway,United Arab Emirates,2018,0.0,0.006,0.0,0.006,0.0,"(4, 4)"
8128,Future1coin,British Virgin Islands,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
8208,BITRUST,United Kingdom,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
8221,Just Pay Coin,United States,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
8224,SONDER,Lithuania,2018,6000000.0,0.002,0.0,0.002,0.0,"(0, 2)"
8281,Rublix,Canada,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
8313,Welltrado,Lithuania,2018,3339650.0,0.004,0.0,0.0,0.004,"(2, 1)"
8342,coinadvisor,Switzerland,2018,0.0,0.004,0.0,0.004,0.0,"(4, 4)"
8437,Alt.Estate,British Virgin Islands,2018,4593121.0,0.002,0.0,0.0,0.002,"(2, 1)"
8467,Crystal Token,Denmark,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
8508,CNC,France,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
8573,ZEEW,Latvia,2018,201000.0,0.002,0.0,0.0,0.002,"(4, 0)"
8602,Ethoasis,Sweden,2018,0.0,0.006,0.0,0.004,0.002,"(4, 4)"
8606,ZeroState,Belize,2018,376442.0,0.002,0.0,0.0,0.002,"(1, 2)"
8726,Morpheus.Network,Seychelles,2018,0.0,0.01,0.0,0.006,0.004,"(4, 4)"
8766,GlobalSpy,Estonia,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
8914,IQuiCoin,United States,2018,0.0,0.004,0.0,0.0,0.004,"(4, 4)"
9020,Alibabacoin,United Arab Emirates,2018,0.0,0.008,0.0,0.006,0.002,"(4, 4)"
9065,Tesoro,United Arab Emirates,2018,5000000.0,0.0,0.0,0.0,0.0,"(2, 1)"
9137,AbacasXchange,United States,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
9165,Utrum,India,2018,1156100.0,0.002,0.0,0.0,0.002,"(1, 1)"
9178,HODLER.TECH,Estonia,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
9209,Iagon,Norway,2018,2890350.0,0.004,0.0,0.002,0.002,"(3, 0)"
9276,Stockchain,Singapore,2018,2693450.0,0.006,0.0,0.004,0.002,"(3, 0)"
9277,Nickelcoin,Australia,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
9468,Solomonstouch,Zimbabwe,2018,0.0,0.008,0.0,0.006,0.002,"(4, 4)"
9733,Pallium,Russian Federation,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
9738,CoinTour,United Kingdom,2018,0.0,0.006,0.0,0.004,0.002,"(4, 4)"
9847,ChronoBase,Belize,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
9898,D-Central Capital,United Kingdom,2018,0.0,0.012,0.0,0.004,0.008,"(4, 4)"
9906,1KCoin,Spain,2018,3065079.0,0.0,0.0,0.0,0.0,"(3, 0)"
9934,IndiaStocksCoin,India,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
9999,Vendoreum,Russian Federation,2018,91591.0,0.002,0.0,0.0,0.002,"(2, 2)"
10004,TIMECOIN,Italy,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
10092,Dataeum,Estonia,2018,0.0,0.006,0.0,0.004,0.002,"(4, 4)"
10186,Blockvest,United States,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
10258,Syntera,Ireland,2018,0.0,0.006,0.0,0.004,0.002,"(4, 4)"
10273,ProximaX,Gibraltar,2018,28712307.0,0.006,0.0,0.002,0.004,"(0, 2)"
10317,Talao,France,2018,2340000.0,0.002,0.0,0.0,0.002,"(3, 1)"
10359,Payportal,India,2018,8528.0,0.008,0.0,0.006,0.002,"(4, 2)"
10392,GN Compass,Canada,2018,2754100.0,0.006,0.0,0.002,0.004,"(3, 0)"
10407,The GlobeToken Project,South Africa,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
10553,All-Stocks Network,Israel,2018,0.0,0.004,0.0,0.004,0.0,"(4, 4)"
10586,Super Ethereum,United Arab Emirates,2018,21000000.0,0.002,0.0,0.002,0.0,"(0, 2)"
10614,Prime Shipping Foundation,Gibraltar,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
10618,GEMERA,British Virgin Islands,2018,0.0,0.006,0.0,0.002,0.004,"(4, 4)"
10674,WHEN Token,United States,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
10700,Red Pill Coin,United States,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
10729,SPINDLE,United Kingdom,2018,0.0,0.008,0.0,0.002,0.006,"(4, 4)"
10740,Viva Network,United Kingdom,2018,636511.0,0.002,0.0,0.002,0.0,"(3, 3)"
10829,Rusgas,Russian Federation,2018,2207397.0,0.008,0.004,0.002,0.002,"(3, 1)"
11008,HUYUcoin,South Africa,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
11018,Wemark,Israel,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
11092,Ethereum Anonymizer,Russian Federation,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
11130,XRT,India,2018,2088675.0,0.004,0.0,0.004,0.0,"(3, 1)"
11169,ECX Exchange,Brazil,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
11574,Marginless,United Kingdom,2018,5000000.0,0.004,0.0,0.0,0.004,"(2, 1)"
11613,Crypton VC,Estonia,2018,0.0,0.014,0.0,0.002,0.011,"(4, 4)"
11822,Block Broker,Australia,2018,717.0,0.008,0.0,0.004,0.004,"(4, 2)"
11884,Sint,Poland,2018,2797000.0,0.002,0.0,0.002,0.0,"(3, 0)"
11951,TravelerToken,Germany,2018,0.0,0.006,0.0,0.004,0.002,"(4, 4)"
12067,ZANTEPAY,Estonia,2018,700000.0,0.0,0.0,0.0,0.0,"(3, 3)"
12070,Hala,Estonia,2018,0.0,0.006,0.0,0.004,0.002,"(4, 4)"
12113,Root Blockchain,India,2018,1000000.0,0.002,0.0,0.0,0.002,"(1, 1)"
12558,Bithemoth Exchange,South Africa,2018,0.0,0.006,0.0,0.004,0.002,"(4, 4)"
12580,Yodse,Russian Federation,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
12680,Synth,Singapore,2018,2000000.0,0.004,0.0,0.002,0.002,"(3, 1)"
12735,World Bit Bank,Estonia,2018,0.0,0.004,0.0,0.004,0.0,"(4, 4)"
12758,BitBose,United Kingdom,2018,22962500.0,0.002,0.0,0.002,0.0,"(0, 2)"
12805,StoneToken,Russian Federation,2018,0.0,0.004,0.0,0.0,0.004,"(4, 4)"
12809,Export.Online,Russian Federation,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
12854,Tradingene,Russian Federation,2018,1428166.0,0.002,0.0,0.0,0.002,"(1, 1)"
13098,Successlife,Singapore,2018,8000000.0,0.002,0.0,0.002,0.0,"(0, 2)"
13285,BlockStorage,Brazil,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
13467,GDPR CASH,Bulgaria,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
13582,LICERIO,Russian Federation,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
13641,ZNC Token,Nigeria,2018,0.0,0.008,0.0,0.006,0.002,"(4, 4)"
13980,Spiking,Cayman Islands,2018,32230000.0,0.002,0.0,0.002,0.0,"(2, 0)"
13983,WRIO Internet OS,Czech Republic,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
14173,Wyzerr,United States,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
14184,VirtualStaking,Singapore,2018,28844.0,0.002,0.0,0.002,0.0,"(4, 1)"
14190,Abeona,Singapore,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
14197,DiscoveryIoT,India,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
14211,MarsTerminal,Russian Federation,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
14269,Shanghai Cooperation Coin,Russian Federation,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
14312,CryptoRobotics,Gibraltar,2018,2184800.0,0.004,0.0,0.004,0.0,"(3, 1)"
14318,ALLUXE,Russian Federation,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
14360,CiCoin,Estonia,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
14430,Nebula Exchange,France,2018,600000.0,0.0,0.0,0.0,0.0,"(3, 3)"
14464,LeadRex,United States,2018,3152440.0,0.002,0.0,0.0,0.002,"(1, 0)"
14600,Istrium,United Kingdom,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
14628,tripago,United Kingdom,2018,7772040.0,0.004,0.0,0.002,0.002,"(0, 2)"
14754,MGLTOKEN,Mongolia,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
14772,ServAdvisor,Germany,2018,2700000.0,0.002,0.0,0.0,0.002,"(3, 0)"
14802,Midas Protocol,Singapore,2018,9019600.0,0.004,0.0,0.002,0.002,"(0, 2)"
14851,Daox,Russian Federation,2018,940000.0,0.002,0.0,0.002,0.0,"(1, 1)"
14913,nCrypt Club,Malta,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
14915,iCasting Talent Token,Netherlands,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
15039,WONO,Malta,2018,1037014.0,0.004,0.0,0.0,0.004,"(1, 1)"
15053,DeNet,"Hong Kong SAR, China",2018,0.0,0.004,0.0,0.004,0.0,"(4, 4)"
15092,Xsure,United Kingdom,2018,0.0,0.006,0.0,0.004,0.002,"(4, 4)"
15104,Cruisebit,United Kingdom,2018,16000000.0,0.004,0.0,0.002,0.002,"(0, 2)"
15144,London Football Exchange,United Kingdom,2018,71320500.0,0.002,0.0,0.002,0.0,"(2, 0)"
15185,Ethernet Cash,Singapore,2018,0.0,0.008,0.0,0.002,0.006,"(4, 4)"
15250,Alethena,Switzerland,2018,583000.0,0.008,0.0,0.0,0.008,"(3, 3)"
15462,FiveStarMiningNetwork,United Kingdom,2018,8003068.0,0.004,0.0,0.0,0.004,"(0, 2)"
15487,Ethereum Pink,Singapore,2018,4654860.0,0.004,0.0,0.002,0.002,"(2, 1)"
15576,Mammoth,India,2018,6921154.0,0.008,0.0,0.006,0.002,"(0, 2)"
15658,ONEPAY,United States,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
15695,Breezecoin,Turkey,2018,0.0,0.009,0.0,0.009,0.0,"(4, 4)"
15716,Hodler Mining,Netherlands,2018,0.0,0.002,0.002,0.0,0.0,"(4, 4)"
15725,StreamPay,Estonia,2018,15000030.0,0.004,0.0,0.0,0.004,"(0, 2)"
15729,Enumbra,Portugal,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
15741,Coinet,"Venezuela, RB",2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
15844,Sportco,Marshall Islands,2018,150000.0,0.002,0.0,0.0,0.002,"(2, 2)"
15859,Ternion,Estonia,2018,1906173.0,0.008,0.0,0.002,0.006,"(3, 1)"
15955,Memority,Estonia,2018,4816000.0,0.006,0.0,0.004,0.002,"(2, 1)"
15970,Ubanx,Singapore,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
15992,fida,Netherlands,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
16000,HAWKOIN,United States,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
16053,Dribble Payments,Netherlands,2018,350.0,0.0,0.0,0.0,0.0,"(4, 2)"
16071,yappadappadoo,Switzerland,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
16120,ZEON Network,Estonia,2018,11230000.0,0.008,0.0,0.002,0.006,"(0, 2)"
16137,ENDO Protocol,Singapore,2018,5000000.0,0.002,0.0,0.0,0.002,"(2, 1)"
16156,Clear Shop Vision ltd,Hungary,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
16212,International Science Hub,Russian Federation,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
16398,WULET,Estonia,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
16464,SunX,Nigeria,2018,250000.0,0.0,0.0,0.0,0.0,"(0, 1)"
16492,Lunch Money,United States,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
16641,Goods Digital Passport,United Kingdom,2018,0.0,0.008,0.0,0.006,0.002,"(4, 4)"
16669,EGOLDTrade,United Kingdom,2018,5940000.0,0.002,0.0,0.0,0.002,"(0, 2)"
16903,RAD Lending Inc.,United States,2018,0.0,0.008,0.0,0.004,0.004,"(4, 4)"
17122,Level01,"Hong Kong SAR, China",2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
17178,CryptoSouk,St. Vincent and the Grenadines,2018,142250.0,0.002,0.0,0.002,0.0,"(2, 2)"
17334,GastroAdvisor,Switzerland,2018,0.0,0.006,0.0,0.004,0.002,"(4, 4)"
17407,4Artechnologies,Switzerland,2018,0.0,0.006,0.0,0.004,0.002,"(4, 4)"
17446,Mix Rent,Ireland,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
17507,ONe Network,Switzerland,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
17588,EXTRADECOIN,Singapore,2018,1739528.0,0.004,0.0,0.0,0.004,"(3, 1)"
17646,Upstake,United Kingdom,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
17913,Briastorm,Russian Federation,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
18118,BlockClick,Australia,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
18464,Astoria,Singapore,2018,185200.0,0.002,0.0,0.0,0.002,"(4, 0)"
18508,TimeBox,Taiwan,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
18528,Plentix,Australia,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
18612,Neuroseed,Estonia,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
18646,BlocVehicle,Singapore,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
18720,Dealjoy,Malta,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
18890,iCash,United States,2018,0.0,0.008,0.0,0.004,0.004,"(4, 4)"
18925,Orvium,Estonia,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
18930,Hedger,"Hong Kong SAR, China",2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
18938,VegaWallet,Malta,2018,6294962.0,0.002,0.0,0.0,0.002,"(0, 2)"
19018,DrupeCoin,Germany,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
19061,Bitdepositary,Malta,2018,50000000.0,0.008,0.0,0.002,0.006,"(2, 0)"
19294,MODULE,"Hong Kong SAR, China",2018,5521924.0,0.002,0.0,0.002,0.0,"(0, 2)"
19369,Museums Chain,United Kingdom,2018,0.0,0.006,0.0,0.004,0.002,"(4, 4)"
19419,CEREAL,Cayman Islands,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
19486,Chelle Coin,Canada,2018,80194251.0,0.004,0.0,0.002,0.002,"(2, 0)"
19498,ECX Token,Malaysia,2018,11328.0,0.006,0.0,0.002,0.004,"(1, 3)"
19501,EJA COIN,Bulgaria,2018,0.0,0.004,0.0,0.004,0.0,"(4, 4)"
19560,ROAR,Italy,2018,883200.0,0.002,0.0,0.002,0.0,"(1, 1)"
19597,LENDELTA,Singapore,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
19634,PayPerBlock,Finland,2018,0.0,0.004,0.0,0.0,0.004,"(4, 4)"
19731,BIT MONEY,United States,2018,0.0,0.004,0.0,0.0,0.004,"(4, 4)"
19805,HELIX Orange,Germany,2018,20754900.0,0.004,0.0,0.0,0.004,"(0, 2)"
19878,Land LayBy Listing,Seychelles,2018,199999.0,0.006,0.0,0.004,0.002,"(4, 0)"
20147,Venus Mine,Ukraine,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
20285,SciDex,Switzerland,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
20297,MiMiner,Singapore,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
20330,Yezcoin,Singapore,2018,0.0,0.017,0.0,0.0,0.017,"(4, 4)"
20365,Echarge,Switzerland,2018,0.0,0.002,0.002,0.0,0.0,"(4, 4)"
20430,Xchangecoin,Singapore,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
20662,ArtPro,Malta,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
20697,INCODIUM,Singapore,2018,4000000.0,0.0,0.0,0.0,0.0,"(2, 1)"
21027,Kartblock,United Arab Emirates,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
21048,Twogap,Singapore,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
21271,Myart,China,2018,3000000.0,0.011,0.0,0.009,0.002,"(3, 0)"
21344,iTrue,"Hong Kong SAR, China",2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
21443,DLEX,Ukraine,2018,12.0,0.0,0.0,0.0,0.0,"(1, 4)"
21492,BOOSTO,Singapore,2018,2082875.0,0.002,0.0,0.002,0.0,"(3, 1)"
21541,CarHash,Russian Federation,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
21779,First Investment Token,Russian Federation,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
21839,Coupon Chain,"Hong Kong SAR, China",2018,2000000.0,0.002,0.0,0.0,0.002,"(3, 1)"
21847,Scopuly,Switzerland,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
21878,V-ID,Netherlands,2018,9000000.0,0.004,0.0,0.0,0.004,"(0, 2)"
21892,Credible Network,Singapore,2018,0.0,0.006,0.0,0.002,0.004,"(4, 4)"
21958,Advanced Initial Offering,Norway,2018,0.0,0.006,0.0,0.002,0.004,"(4, 4)"
22121,NATA,Indonesia,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
22133,Magnify Wallet,Georgia,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
22206,Flexion,India,2018,5625000.0,0.0,0.0,0.0,0.0,"(0, 2)"
22252,eLOCations,Switzerland,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
22382,Mambocoin,Russian Federation,2018,1955659.0,0.002,0.0,0.002,0.0,"(3, 1)"
22422,FinTech Coins,Cyprus,2018,0.0,0.004,0.0,0.002,0.002,"(4, 4)"
22453,Airgeadcoin,Ireland,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
22539,Trecento Blockchain Capital,Switzerland,2018,0.0,0.008,0.0,0.002,0.006,"(4, 4)"
22603,GetDoIt,Germany,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
22612,Lesfex Exchange,St. Kitts and Nevis,2018,1045938.0,0.0,0.0,0.0,0.0,"(1, 1)"
22688,TOKENEO,Poland,2018,505723.0,0.002,0.0,0.002,0.0,"(3, 3)"
22857,weiDex,Bulgaria,2018,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
22950,HAJJ coin,United Kingdom,2018,0.0,0.002,0.0,0.0,0.002,"(4, 4)"
23025,AGRIC,Malaysia,2018,0.0,0.006,0.002,0.002,0.002,"(4, 4)"
23067,ORET,Paraguay,2018,6492010.0,0.008,0.002,0.0,0.006,"(0, 2)"
23093,Virtuse Exchange,Singapore,2018,2000000.0,0.004,0.0,0.004,0.0,"(3, 1)"
23161,BABLOS,Russian Federation,2018,4068000.0,0.004,0.0,0.002,0.002,"(2, 1)"
23216,Qiibee,Switzerland,2018,8467000.0,0.002,0.0,0.0,0.002,"(0, 2)"
23291,Alpha-X,Marshall Islands,2018,0.0,0.008,0.0,0.006,0.002,"(4, 4)"
7838,ALAX,Cayman Islands,2018,5432350.0,0.011,0.0,0.009,0.002,"(0, 2)"
13200,BitMinutes,United States,2018,0.0,0.006,0.0,0.006,0.0,"(4, 4)"
22790,EthicHub,Spain,2018,0.0,0.006,0.002,0.002,0.002,"(4, 4)"
